0.807696, 3.694611, 0.139564, 4.500000
0.810380, 3.695078, 0.139520, 4.500000
0.813365, 3.695598, 0.139471, 4.500000
0.820865, 3.696902, 0.139348, 4.500000
0.823519, 3.697362, 0.139305, 4.500000
0.830974, 3.698655, 0.139186, 4.500000
0.833765, 3.699138, 0.139143, 4.500000
0.836736, 3.699652, 0.139098, 4.500000
0.839969, 3.700211, 0.139049, 4.500000
0.847604, 3.701529, 0.138937, 4.500000
0.850177, 3.701972, 0.138900, 4.500000
0.852926, 3.702446, 0.138862, 4.500000
0.860102, 3.703681, 0.138763, 4.500000
0.862988, 3.704177, 0.138725, 4.500000
0.870251, 3.705424, 0.138630, 4.500000
0.872890, 3.705876, 0.138597, 4.500000
0.875380, 3.706303, 0.138566, 4.500000
0.882558, 3.707531, 0.138476, 4.500000
0.885279, 3.707996, 0.138443, 4.500000
0.892892, 3.709296, 0.138350, 4.500000
0.895584, 3.709754, 0.138317, 4.500000
0.898196, 3.710199, 0.138285, 4.500000
0.906100, 3.711543, 0.138190, 4.500000
0.908680, 3.711981, 0.138159, 4.500000
0.911383, 3.712440, 0.138128, 4.500000
0.919261, 3.713775, 0.138036, 4.500000
0.922088, 3.714254, 0.138003, 4.500000
0.925101, 3.714763, 0.137969, 4.500000
0.932965, 3.716091, 0.137879, 4.500000
0.935603, 3.716536, 0.137849, 4.500000
0.938182, 3.716971, 0.137820, 4.500000
0.945867, 3.718264, 0.137734, 4.500000
0.948715, 3.718743, 0.137703, 4.500000
0.951399, 3.719194, 0.137674, 4.500000
0.958628, 3.720407, 0.137595, 4.500000
0.961061, 3.720814, 0.137569, 4.500000
0.963994, 3.721305, 0.137538, 4.500000
0.971470, 3.722556, 0.137459, 4.500000
0.974048, 3.722986, 0.137433, 4.500000
0.981644, 3.724254, 0.137358, 4.500000
0.984434, 3.724719, 0.137332, 4.500000
0.987120, 3.725166, 0.137308, 4.500000
0.994585, 3.726408, 0.137240, 4.500000
0.997559, 3.726902, 0.137214, 4.500000
1.000587, 3.727405, 0.137188, 4.500000
1.008192, 3.728667, 0.137124, 4.500000
1.010822, 3.729102, 0.137103, 4.500000
1.013834, 3.729601, 0.137079, 4.500000
1.021436, 3.730859, 0.137021, 4.500000
1.024408, 3.731350, 0.137000, 4.500000
1.027460, 3.731853, 0.136978, 4.500000
1.030719, 3.732391, 0.136955, 4.500000
1.038546, 3.733681, 0.136902, 4.500000
1.041212, 3.734120, 0.136885, 4.500000
1.044106, 3.734595, 0.136867, 4.500000
1.051414, 3.735797, 0.136822, 4.500000
1.054450, 3.736295, 0.136804, 4.500000
1.057145, 3.736737, 0.136789, 4.500000
1.064832, 3.737997, 0.136748, 4.500000
1.067587, 3.738448, 0.136736, 4.500000
1.074906, 3.739645, 0.136703, 4.500000
1.077774, 3.740114, 0.136693, 4.500000
1.080321, 3.740530, 0.136684, 4.500000
1.087791, 3.741749, 0.136659, 4.500000
1.090323, 3.742162, 0.136652, 4.500000
1.092796, 3.742565, 0.136646, 4.500000
1.100060, 3.743747, 0.136629, 4.500000
1.103214, 3.744261, 0.136624, 4.500000
1.105911, 3.744699, 0.136619, 4.500000
1.113271, 3.745895, 0.136610, 4.500000
1.116000, 3.746337, 0.136608, 4.500000
1.123332, 3.747526, 0.136604, 4.500000
1.126267, 3.748002, 0.136604, 4.500000
1.128833, 3.748417, 0.136605, 4.500000
1.136206, 3.749610, 0.136610, 4.500000
1.139218, 3.750097, 0.136615, 4.500000
1.141844, 3.750522, 0.136620, 4.500000
1.149173, 3.751706, 0.136640, 4.500000
1.151987, 3.752160, 0.136650, 4.500000
1.155060, 3.752656, 0.136663, 4.500000
1.162248, 3.753815, 0.136696, 4.500000
1.164917, 3.754245, 0.136711, 4.500000
1.172424, 3.755455, 0.136757, 4.500000
1.175108, 3.755887, 0.136776, 4.500000
1.177699, 3.756304, 0.136795, 4.500000
1.185176, 3.757507, 0.136854, 4.500000
1.188022, 3.757964, 0.136879, 4.500000
1.191430, 3.758512, 0.136911, 4.500000
1.198906, 3.759712, 0.136983, 4.500000
1.201534, 3.760134, 0.137011, 4.500000
1.204041, 3.760536, 0.137039, 4.500000
1.211573, 3.761744, 0.137124, 4.500000
1.214242, 3.762172, 0.137157, 4.500000
1.221697, 3.763366, 0.137250, 4.500000
1.224339, 3.763789, 0.137286, 4.500000
1.227231, 3.764252, 0.137325, 4.500000
1.234600, 3.765430, 0.137426, 4.500000
1.237395, 3.765877, 0.137466, 4.500000
1.240109, 3.766310, 0.137506, 4.500000
1.247845, 3.767545, 0.137620, 4.500000
1.250263, 3.767931, 0.137657, 4.500000
1.253119, 3.768387, 0.137701, 4.500000
1.260393, 3.769546, 0.137816, 4.500000
1.263065, 3.769972, 0.137860, 4.500000
1.270166, 3.771103, 0.137977, 4.500000
1.272859, 3.771531, 0.138023, 4.500000
1.275334, 3.771925, 0.138065, 4.500000
1.283080, 3.773156, 0.138199, 4.500000
1.285526, 3.773545, 0.138242, 4.500000
1.288065, 3.773948, 0.138288, 4.500000
1.295431, 3.775118, 0.138422, 4.500000
1.298040, 3.775531, 0.138471, 4.500000
1.305335, 3.776688, 0.138609, 4.500000
1.308041, 3.777117, 0.138660, 4.500000
1.310771, 3.777550, 0.138713, 4.500000
1.318501, 3.778774, 0.138865, 4.500000
1.321304, 3.779218, 0.138923, 4.500000
1.324050, 3.779652, 0.138979, 4.500000
1.331581, 3.780844, 0.139137, 4.500000
1.334500, 3.781306, 0.139200, 4.500000
1.337038, 3.781707, 0.139256, 4.500000
1.344055, 3.782816, 0.139412, 4.500000
1.346472, 3.783198, 0.139468, 4.500000
1.353775, 3.784351, 0.139637, 4.500000
1.356125, 3.784722, 0.139692, 4.500000
1.363217, 3.785842, 0.139862, 4.500000
1.365742, 3.786240, 0.139925, 4.500000
1.368733, 3.786712, 0.140000, 4.500000
1.376347, 3.787913, 0.140196, 4.500000
1.378766, 3.788295, 0.140260, 4.500000
1.385960, 3.789429, 0.140453, 4.500000
1.388618, 3.789848, 0.140526, 4.500000
1.391061, 3.790234, 0.140595, 4.500000
1.398346, 3.791382, 0.140800, 4.500000
1.401125, 3.791820, 0.140881, 4.500000
1.404372, 3.792331, 0.140976, 4.500000
1.411667, 3.793480, 0.141192, 4.500000
1.414484, 3.793924, 0.141278, 4.500000
1.421585, 3.795042, 0.141496, 4.500000
1.424366, 3.795480, 0.141584, 4.500000
1.427090, 3.795909, 0.141670, 4.500000
1.434529, 3.797080, 0.141909, 4.500000
1.437265, 3.797511, 0.141998, 4.500000
1.440015, 3.797944, 0.142089, 4.500000
1.447309, 3.799091, 0.142330, 4.500000
1.450228, 3.799550, 0.142428, 4.500000
1.453205, 3.800019, 0.142528, 4.500000
1.461119, 3.801263, 0.142796, 4.500000
1.463944, 3.801707, 0.142894, 4.500000
1.466678, 3.802137, 0.142988, 4.500000
1.473996, 3.803287, 0.143242, 4.500000
1.476611, 3.803698, 0.143334, 4.500000
1.479204, 3.804106, 0.143425, 4.500000
1.486592, 3.805267, 0.143686, 4.500000
1.489412, 3.805710, 0.143787, 4.500000
1.496963, 3.806896, 0.144057, 4.500000
1.499670, 3.807321, 0.144156, 4.500000
1.502469, 3.807760, 0.144257, 4.500000
1.510205, 3.808975, 0.144539, 4.500000
1.512779, 3.809379, 0.144633, 4.500000
1.515407, 3.809791, 0.144729, 4.500000
1.522892, 3.810966, 0.145001, 4.500000
1.525642, 3.811397, 0.145102, 4.500000
1.528451, 3.811838, 0.145204, 4.500000
1.535569, 3.812954, 0.145464, 4.500000
1.538263, 3.813377, 0.145562, 4.500000
1.545530, 3.814516, 0.145827, 4.500000
1.548489, 3.814980, 0.145934, 4.500000
1.551070, 3.815384, 0.146027, 4.500000
1.558239, 3.816507, 0.146285, 4.500000
1.560691, 3.816891, 0.146373, 4.500000
1.568309, 3.818084, 0.146644, 4.500000
1.570881, 3.818487, 0.146735, 4.500000
1.573231, 3.818855, 0.146817, 4.500000
1.581267, 3.820112, 0.147099, 4.500000
1.584166, 3.820566, 0.147200, 4.500000
1.586544, 3.820938, 0.147283, 4.500000
1.594043, 3.822111, 0.147542, 4.500000
1.596440, 3.822485, 0.147624, 4.500000
1.603975, 3.823664, 0.147882, 4.500000
1.606699, 3.824089, 0.147975, 4.500000
1.609326, 3.824500, 0.148064, 4.500000
1.616562, 3.825631, 0.148308, 4.500000
1.619128, 3.826032, 0.148394, 4.500000
1.621473, 3.826398, 0.148472, 4.500000
1.628689, 3.827525, 0.148714, 4.500000
1.631467, 3.827960, 0.148807, 4.500000
1.639337, 3.829189, 0.149074, 4.500000
1.641956, 3.829599, 0.149164, 4.500000
1.644839, 3.830049, 0.149263, 4.500000
1.652444, 3.831238, 0.149524, 4.500000
1.655359, 3.831694, 0.149625, 4.500000
1.658262, 3.832147, 0.149727, 4.500000
1.665817, 3.833329, 0.149991, 4.500000
1.669009, 3.833828, 0.150104, 4.500000
1.671639, 3.834239, 0.150197, 4.500000
1.679409, 3.835454, 0.150472, 4.500000
1.682900, 3.836000, 0.150595, 4.500000
1.685666, 3.836433, 0.150693, 4.500000
1.688514, 3.836879, 0.150795, 4.500000
1.695931, 3.838039, 0.151058, 4.500000
1.698684, 3.838470, 0.151156, 4.500000
1.706087, 3.839628, 0.151419, 4.500000
1.708694, 3.840036, 0.151512, 4.500000
1.711307, 3.840445, 0.151605, 4.500000
1.719052, 3.841657, 0.151880, 4.500000
1.721739, 3.842078, 0.151976, 4.500000
1.724515, 3.842512, 0.152075, 4.500000
1.732105, 3.843701, 0.152343, 4.500000
1.734821, 3.844126, 0.152439, 4.500000
1.737160, 3.844492, 0.152522, 4.500000
1.745394, 3.845782, 0.152814, 4.500000
1.747931, 3.846179, 0.152904, 4.500000
1.751098, 3.846675, 0.153016, 4.500000
1.758636, 3.847856, 0.153283, 4.500000
1.761625, 3.848324, 0.153387, 4.500000
1.764401, 3.848759, 0.153484, 4.500000
1.772008, 3.849951, 0.153746, 4.500000
1.774842, 3.850395, 0.153841, 4.500000
1.777617, 3.850829, 0.153934, 4.500000
1.784682, 3.851936, 0.154169, 4.500000
1.787073, 3.852310, 0.154246, 4.500000
1.794801, 3.853520, 0.154497, 4.500000
1.797529, 3.853948, 0.154584, 4.500000
1.800131, 3.854355, 0.154666, 4.500000
1.807378, 3.855490, 0.154893, 4.500000
1.809859, 3.855878, 0.154969, 4.500000
1.812648, 3.856315, 0.155053, 4.500000
1.820312, 3.857515, 0.155283, 4.500000
1.823348, 3.857990, 0.155371, 4.500000
1.826057, 3.858414, 0.155448, 4.500000
1.833313, 3.859550, 0.155653, 4.500000
1.835733, 3.859929, 0.155720, 4.500000
1.843394, 3.861128, 0.155927, 4.500000
1.845976, 3.861532, 0.155995, 4.500000
1.848595, 3.861941, 0.156063, 4.500000
1.856783, 3.863222, 0.156273, 4.500000
1.859310, 3.863617, 0.156336, 4.500000
1.862527, 3.864121, 0.156414, 4.500000
1.870108, 3.865307, 0.156597, 4.500000
1.872591, 3.865695, 0.156655, 4.500000
1.874968, 3.866067, 0.156710, 4.500000
1.882296, 3.867213, 0.156877, 4.500000
1.884691, 3.867587, 0.156930, 4.500000
1.891953, 3.868723, 0.157087, 4.500000
1.894974, 3.869195, 0.157151, 4.500000
1.897543, 3.869597, 0.157204, 4.500000
1.905671, 3.870868, 0.157371, 4.500000
1.908143, 3.871255, 0.157419, 4.500000
1.910828, 3.871675, 0.157471, 4.500000
1.918433, 3.872864, 0.157616, 4.500000
1.921025, 3.873269, 0.157663, 4.500000
1.928457, 3.874431, 0.157797, 4.500000
1.930850, 3.874805, 0.157839, 4.500000
1.933223, 3.875176, 0.157880, 4.500000
1.940279, 3.876279, 0.157999, 4.500000
1.943069, 3.876716, 0.158043, 4.500000
1.950577, 3.877889, 0.158159, 4.500000
1.953433, 3.878335, 0.158199, 4.500000
1.956219, 3.878771, 0.158237, 4.500000
1.963888, 3.879969, 0.158338, 4.500000
1.966483, 3.880374, 0.158369, 4.500000
1.969443, 3.880836, 0.158402, 4.500000
1.977255, 3.882056, 0.158488, 4.500000
1.980181, 3.882512, 0.158516, 4.500000
1.983364, 3.883009, 0.158544, 4.500000
1.986242, 3.883458, 0.158568, 4.500000
1.993792, 3.884636, 0.158625, 4.500000
1.996472, 3.885053, 0.158642, 4.500000
2.003917, 3.886214, 0.158685, 4.500000
2.006304, 3.886586, 0.158695, 4.500000
2.008770, 3.886970, 0.158705, 4.500000
2.015952, 3.888089, 0.158730, 4.500000
2.018260, 3.888448, 0.158736, 4.500000
2.025779, 3.889619, 0.158749, 4.500000
2.028213, 3.889998, 0.158750, 4.500000
2.030607, 3.890370, 0.158749, 4.500000
2.038728, 3.891633, 0.158742, 4.500000
2.041540, 3.892070, 0.158735, 4.500000
2.044411, 3.892516, 0.158726, 4.500000
2.051799, 3.893664, 0.158698, 4.500000
2.054488, 3.894082, 0.158684, 4.500000
2.057215, 3.894505, 0.158668, 4.500000
2.064666, 3.895661, 0.158618, 4.500000
2.067498, 3.896101, 0.158595, 4.500000
2.075120, 3.897283, 0.158529, 4.500000
2.077913, 3.897716, 0.158501, 4.500000
2.080752, 3.898155, 0.158471, 4.500000
2.088394, 3.899339, 0.158385, 4.500000
2.090834, 3.899717, 0.158354, 4.500000
2.093140, 3.900074, 0.158323, 4.500000
2.100605, 3.901229, 0.158221, 4.500000
2.103058, 3.901608, 0.158184, 4.500000
2.110304, 3.902729, 0.158071, 4.500000
2.112616, 3.903086, 0.158032, 4.500000
2.115148, 3.903477, 0.157989, 4.500000
2.122566, 3.904623, 0.157857, 4.500000
2.125861, 3.905132, 0.157795, 4.500000
2.128576, 3.905551, 0.157742, 4.500000
2.136068, 3.906706, 0.157591, 4.500000
2.138684, 3.907110, 0.157534, 4.500000
2.146299, 3.908284, 0.157368, 4.500000
2.149030, 3.908704, 0.157306, 4.500000
2.151855, 3.909140, 0.157240, 4.500000
2.159435, 3.910307, 0.157059, 4.500000
2.162233, 3.910737, 0.156988, 4.500000
2.164876, 3.911144, 0.156918, 4.500000
2.172577, 3.912328, 0.156712, 4.500000
2.175469, 3.912772, 0.156630, 4.500000
2.178256, 3.913200, 0.156548, 4.500000
2.185658, 3.914336, 0.156328, 4.500000
2.188629, 3.914792, 0.156235, 4.500000
2.191469, 3.915227, 0.156144, 4.500000
2.199115, 3.916398, 0.155893, 4.500000
2.201566, 3.916773, 0.155808, 4.500000
2.204551, 3.917230, 0.155703, 4.500000
2.212224, 3.918403, 0.155428, 4.500000
2.214991, 3.918826, 0.155324, 4.500000
2.217879, 3.919267, 0.155214, 4.500000
2.226065, 3.920516, 0.154898, 4.500000
2.228799, 3.920933, 0.154787, 4.500000
2.231458, 3.921338, 0.154678, 4.500000
2.238937, 3.922477, 0.154367, 4.500000
2.242508, 3.923020, 0.154213, 4.500000
2.245362, 3.923454, 0.154086, 4.500000
2.252944, 3.924606, 0.153744, 4.500000
2.255583, 3.925006, 0.153620, 4.500000
2.258587, 3.925462, 0.153477, 4.500000
2.261772, 3.925945, 0.153321, 4.500000
2.269327, 3.927089, 0.152947, 4.500000
2.271900, 3.927478, 0.152815, 4.500000
2.279731, 3.928661, 0.152406, 4.500000
2.282965, 3.929149, 0.152231, 4.500000
2.285745, 3.929568, 0.152078, 4.500000
2.292885, 3.930644, 0.151680, 4.500000
2.295350, 3.931015, 0.151539, 4.500000
2.297786, 3.931382, 0.151398, 4.500000
2.305431, 3.932531, 0.150950, 4.500000
2.308121, 3.932934, 0.150787, 4.500000
2.310985, 3.933364, 0.150612, 4.500000
2.318293, 3.934460, 0.150161, 4.500000
2.321022, 3.934868, 0.149988, 4.500000
2.328636, 3.936007, 0.149501, 4.500000
2.331753, 3.936472, 0.149296, 4.500000
2.334321, 3.936856, 0.149126, 4.500000
2.341700, 3.937956, 0.148630, 4.500000
2.344168, 3.938323, 0.148459, 4.500000
2.347598, 3.938833, 0.148220, 4.500000
2.355282, 3.939975, 0.147678, 4.500000
2.357757, 3.940343, 0.147499, 4.500000
2.360612, 3.940766, 0.147290, 4.500000
2.368367, 3.941914, 0.146718, 4.500000
2.371587, 3.942391, 0.146475, 4.500000
2.374633, 3.942841, 0.146242, 4.500000
2.377836, 3.943313, 0.145995, 4.500000
2.385928, 3.944507, 0.145366, 4.500000
2.389143, 3.944980, 0.145110, 4.500000
2.392222, 3.945432, 0.144862, 4.500000
2.395320, 3.945888, 0.144611, 4.500000
2.403078, 3.947026, 0.143978, 4.500000
2.405998, 3.947454, 0.143734, 4.500000
2.409077, 3.947904, 0.143476, 4.500000
2.413872, 3.948606, 0.143070, 4.500000
2.421682, 3.949746, 0.142401, 4.500000
2.424706, 3.950187, 0.142137, 4.500000
2.427302, 3.950565, 0.141909, 4.500000
2.434557, 3.951620, 0.141268, 4.500000
2.437491, 3.952046, 0.141006, 4.500000
2.440085, 3.952422, 0.140772, 4.500000
2.447569, 3.953508, 0.140097, 4.500000
2.450022, 3.953862, 0.139873, 4.500000
2.457186, 3.954898, 0.139216, 4.500000
2.459552, 3.955240, 0.138997, 4.500000
2.466600, 3.956256, 0.138343, 4.500000
2.468938, 3.956593, 0.138123, 4.500000
2.471370, 3.956943, 0.137893, 4.500000
2.478646, 3.957988, 0.137202, 4.500000
2.481497, 3.958397, 0.136927, 4.500000
2.489004, 3.959472, 0.136200, 4.500000
